dist_hospitals,2010_VD_K5,2010_BD_K13,dist_hotels,elevation,slope,latitudes,longitudes,growth_10_20
0.929568525250187,-0.6966223301639209,0.8958664992992676,0.4805917247919983,-0.5759024608485643,0.10397522962196468,3064740.8,329367.97,1
0.29380519419211204,-0.6966223301639209,1.3542051463758171,0.25068985544021605,-0.5128342825094576,-0.5290967459433418,3066540.8,343977.97,1
0.47959898231817394,-0.6966223301639209,-0.6948381258967236,0.6099420429946469,-0.490574978358224,-0.10667682027126618,3064770.8,345207.97,1
0.33097462393815175,0.3048704157358136,-0.452188253915021,0.3569296859199176,-0.5462234117100904,-1.1012858561922916,3069060.8,343347.97,1
0.973063071068766,-0.6966223301639209,0.14095583203155573,0.8461675168337554,-0.605581648366064,-0.8023786271161841,3068640.8,341037.97,1
0.06232897629457403,-0.6966223301639209,-0.31738278770644246,-0.33586799487443775,-0.20491313580116552,-0.1356685994559047,3072810.8,331497.97,1
0.2942003899675473,0.6053182395057339,0.27576131646583507,0.7103036173659422,-0.4423464283726239,-1.0642864049319531,3074070.8,335247.97,1
0.676172604312705,-0.6966223301639209,-0.31738278770644246,0.19238999591562425,-0.45347604585348444,-0.8166112915417315,3064710.8,326847.97,1
0.5515876940128063,-0.6966223301639209,-0.18257728504646248,0.6514059999234773,-0.47202547751109797,-0.2943010652313583,3068040.8,330117.97,1
0.5078642331861449,-0.496323780983974,0.626255621559213,0.7053917811535863,-0.4942849200413573,-0.6173010878516781,3071880.8,338847.97,1
0.7996129891638318,-0.6966223301639209,1.111555365522618,1.039863023204728,-0.6389707083771837,-1.0506749046347679,3063120.8,338967.97,1
0.43019281551747834,-0.6966223301639209,-0.7217992227835793,0.6330904725585763,-0.5907420892020705,-1.2180915570674478,3066900.8,343017.97,1
0.700694678228759,-0.6966223301639209,0.7610609693007365,0.8214122048168275,-0.31991973661949225,-0.6423269959708574,3063000.8,326757.97,1
1.0106710892748318,-0.6966223301639209,0.35664465269065443,0.4756038978685075,-0.5796124025316972,-0.8948615782902374,3065100.8,340197.97,1
0.5771824350919496,-0.6966223301639209,0.7880221117518441,0.39566316816265473,-0.5128342825094576,-0.6991766984032376,3071130.8,332517.97,1
0.8906195987028007,-0.6966223301639209,1.8664659872260783,0.712940602071505,-0.572192588354944,-0.5224995399924324,3068880.8,332037.97,1
0.9214044520005017,-0.6966223301639209,-0.6678770290098677,0.6246476369785281,-0.5350935866606912,-0.9597283243503969,3065430.8,339957.97,1
0.5012690410447115,-0.6966223301639209,0.3296835102395467,0.5936378078039051,-0.3421791791497516,1.2526704080483289,3067140.8,328977.97,1
-0.021410970303690085,-0.6966223301639209,-0.7217992227835793,-0.18289200403609696,-0.275401128317025,-0.46365248138178616,3074490.8,332607.97,1
0.9702746819527696,-0.6966223301639209,2.5135322669463664,1.1782515267489595,-0.6389707083771837,-1.108239670072757,3066240.8,330867.97,1
0.40562114996189147,-0.5964730555739475,0.4644889946738259,1.1342378674032019,-0.3087901191386321,-0.8283204618405383,3072900.8,338157.97,1
0.42439178389151894,-0.6966223301639209,-0.26346057570703,0.8994883793414317,-0.3792781116544916,-0.5974402427511993,3072420.8,338757.97,1
0.9236020559147471,-0.6966223301639209,0.27576131646583507,0.6699637878160599,-0.5833222750253173,-1.0301101880633372,3070470.8,337827.97,1
0.4632630003397576,-0.2960252318040272,-0.10169403995014682,-0.04379234516772718,-0.5796124025316972,-0.6698922279906155,3072990.8,333537.97,1
0.09377949816972048,-0.6966223301639209,-0.7217992227835793,-0.17108716814875374,-0.3718582282882257,-0.8373351615149959,3071370.8,330477.97,1
0.35657303479862074,-0.6966223301639209,-0.6678770290098677,0.13361572959229034,-0.3941176708184851,-0.763888080428274,3065130.8,325737.97,1
0.89859973656146,-0.6966223301639209,1.7316606394845544,1.1135697318390574,-0.4571858491575916,-0.9912496076788702,3062340.8,329967.97,1
0.33536531892744487,-0.6966223301639209,-0.5869937383493001,0.17680815411193435,-0.490574978358224,-0.24710918863036638,3070890.8,331287.97,1
0.9693548066310803,-0.6966223301639209,2.9179486746849523,0.7369025068466781,-0.650100395047557,-0.8805288623597738,3061200.8,336387.97,1
1.0087938473519666,-0.6966223301639209,2.0551936198698173,0.6994451869197447,-0.397827612501618,-0.461969337046387,3063570.8,329097.97,1
0.9982179343052553,-0.6966223301639209,0.22183912269212333,0.5277102468626528,-0.5796124025316972,-1.0481955722494563,3065130.8,339897.97,1
0.19170632345561933,-0.6966223301639209,1.1654774226035742,1.1231691781513344,-0.1641042616132926,-0.9964394781466618,3073590.8,338517.97,1
0.932611170702067,-0.6966223301639209,0.7071389122197804,0.8455922350417103,-0.5017045958390846,-0.9013505496056108,3060540.8,331917.97,1
1.0290912094962428,-0.6966223301639209,1.9743104659020054,1.2339411588606424,-0.572192588354944,0.44334296675186596,3066780.8,331707.97,1
1.0800458752413429,-0.6966223301639209,0.7880221117518441,0.9311229912995078,-0.7651070650553967,-0.9686068512985544,3061230.8,332577.97,1
-0.02574299838341656,-0.6966223301639209,-0.7217992227835793,-1.4671666493410636,0.9933824602103966,1.436428412407132,3071850.8,347367.97,1
0.45271237902920775,-0.2960252318040272,-0.07473289749903907,1.0664683344357009,-0.3644385524904981,-0.9537003315326278,3072840.8,337857.97,1
0.6496705345966745,-0.6966223301639209,0.35664465269065443,0.7201444144579523,-0.44605616248721813,0.07582458119134088,3066570.8,329187.97,1
0.07319351268336481,0.7054675140957074,0.14095583203155573,0.3167651701514993,-0.48315509499195813,-0.41143962597982314,3057030.8,332457.97,1
0.7996129891638318,-0.2960252318040272,-0.2904216725938858,0.41084777119961424,-0.523963969179831,-0.160376085324761,3065040.8,328827.97,1
0.3708567163666221,-0.6966223301639209,-0.31738278770644246,-0.681756306127792,-0.023128345771086092,0.3529321404433202,3065700.8,349677.97,1
0.5345073415250061,-0.6966223301639209,-0.23649952438442604,0.1507610000057089,-0.5388035283438245,0.668885801710902,3072030.8,333027.97,1
0.8077557876001575,-0.6966223301639209,1.4890106308100963,0.816000274804783,-0.564772774178191,-0.7839916487276063,3065190.8,338967.97,1
1.0718411864388806,-0.6966223301639209,2.64833761468789,0.7898332480274706,-0.7280081325506568,-0.9575141593520703,3064020.8,330627.97,1
0.8505025410862255,-0.6966223301639209,-0.26346057570703,0.7245117397648145,-0.5313836449775583,-1.0336586379754216,3065670.8,339837.97,1
0.8956933689350152,-0.2960252318040272,1.2463607588283936,1.1150683007713948,-0.7094586317035303,-0.6877996002240865,3066930.8,332277.97,1
0.9680743009067102,-0.6966223301639209,1.003710932410943,0.9087806519340497,-0.5759024608485643,-0.9309711599347693,3069150.8,340857.97,1
1.0503971168136927,-0.6966223301639209,0.7880221117518441,0.9555671160028778,-0.5536430875078177,-0.7939993050907427,3069060.8,340437.97,1
0.5105000288273,0.8056167886856807,-0.7217992227835793,-1.027155494071444,-0.2605615691530319,0.16772976259774652,3069870.8,347127.97,1
-0.07064108678404583,-0.6966223301639209,-0.37130496325445334,0.8357910387428276,0.1846257592828724,-0.7090672850661602,3074370.8,339087.97,1
1.0847493942928073,-0.6966223301639209,2.0551936198698173,0.8745664764204455,-0.4608957908407245,-0.5022914585144767,3070620.8,336807.97,1
0.180359062047619,-0.6966223301639209,-0.613954835236156,-0.3888078335347322,-0.36814849417363144,-0.5904791896863016,3070110.8,345057.97,1
0.8774203375164574,-0.6966223301639209,1.7855824231799993,1.1102457804019157,-0.5128342825094576,-0.8520316702316094,3066360.8,330237.97,1
0.7834043089240954,-0.6966223301639209,-0.047771800612183196,0.6721177498746465,-0.43863648668949096,-0.8194908027827884,3065910.8,340437.97,1
0.7477265956951947,-0.6966223301639209,2.7292210876054654,0.3701613811952873,-0.6278410217068104,-0.9853065496450545,3060420.8,337167.97,1
0.2373502701148181,-0.6966223301639209,-0.7217992227835793,0.43217975519448537,-0.44605616248721813,-0.2755478425129342,3074220.8,334347.97,1
0.722189628876107,-0.6966223301639209,1.0576331261846545,0.22685285370714786,-0.6760696408819235,-1.1057086311674946,3062340.8,341997.97,1
0.9864830646426689,-0.6966223301639209,1.6238161152443755,0.8509402151243138,-0.7131685733866635,-1.1160284281246688,3061500.8,336147.97,1
0.9259697095609495,-0.6966223301639209,-0.4791493644711523,0.8064142071388318,-0.564772774178191,-0.15014146762681185,3069030.8,341127.97,1
0.9920350966465351,-0.6966223301639209,1.5159717732612037,1.0422071760994933,-0.7205883183739036,-1.0412509126097174,3062940.8,334947.97,1
0.670517074557134,-0.6966223301639209,-0.02081070372532733,0.44450630477398173,-0.5759024608485643,-1.145080239570453,3072180.8,336267.97,1
0.8881827647194502,-0.6966223301639209,-0.7217992227835793,0.5540872113581229,-0.5165442241925909,-1.0306270087875704,3065490.8,340437.97,1
0.8325744195206165,-0.6966223301639209,-0.3443438937061487,-0.2482565915399243,0.06961888170649412,-0.6399442381088205,3066810.8,346617.97,1
0.4586033698892792,-0.6966223301639209,1.8395047536464666,-0.08142861786792575,-0.24572194079952556,-0.8125545707489413,3056670.8,334737.97,1
0.9480059033621555,-0.6966223301639209,0.8149832086387001,0.7997394934573097,-0.6167113350364373,-0.15288332570797938,3070290.8,333627.97,1
0.8805057309616147,-0.6966223301639209,1.3272440494889608,0.699552697721625,-0.5833222750253173,-0.8147393104319348,3062970.8,339897.97,1
0.892559970782791,-0.6966223301639209,1.5698940125991678,0.9039402576930782,-0.5128342825094576,1.414553851658127,3069210.8,332577.97,1
0.2784463658790449,-0.6966223301639209,-0.7217992227835793,-0.00656278331585831,-0.45347604585348444,-0.5477226377911234,3072000.8,331857.97,1
0.7191323538905652,-0.6966223301639209,-0.4252271570281651,0.3505186386002004,-0.5536430875078177,-0.977135574878883,3072210.8,335967.97,1
0.7191323538905652,0.20472114114584003,0.24880021957897921,0.7218201166676542,-0.6204212075300573,-0.8934160367549469,3061140.8,330627.97,1
0.56482295872945,-0.6966223301639209,-0.5061104476887326,0.09504750038897941,-0.5091243408263246,0.10891138908563855,3072540.8,333567.97,1
0.6269359913275708,0.20472114114584003,0.3296835102395467,0.6120899043905076,-0.38298805333762453,-0.341225105590316,3061500.8,328917.97,1
0.7104685952809497,-0.6966223301639209,0.7880221117518441,0.5155155572213523,-0.523963969179831,-0.329395286744958,3071010.8,333147.97,1
0.9797415771646143,-0.6966223301639209,0.8419443055255559,0.9697070073054839,-0.6649399542115503,-0.9262001910539422,3066240.8,338127.97,1
0.7744396282457969,-0.6966223301639209,-0.047771800612183196,0.8444446682743979,-0.5128342825094576,-0.8170059017940671,3066360.8,341457.97,1
0.5016856108167846,-0.6966223301639209,0.24880021957897921,0.27012742311523774,-0.46460573252385745,-0.10245493605954814,3069330.8,330657.97,1
0.39964858085478927,-0.6966223301639209,-0.1556161881596066,0.6933453804281702,-0.2791110700001584,0.02181775266417134,3071970.8,339267.97,1
0.6464465821106635,-0.6966223301639209,2.0012712894033498,0.5349716409428898,-0.605581648366064,-0.8173190881989892,3068700.8,330987.97,1
0.9807163504312661,-0.6966223301639209,2.4326490218500507,1.2097659449484375,-0.6426805808708038,-0.43043735113379983,3063150.8,337317.97,1
-1.499421449291997,0.9057660632756542,-0.37130496325445334,-0.08976351452941089,-1.9708224406489554,-0.44409900960754833,3068280.8,319767.97,1
0.33927894234443495,1.0059153378656278,-0.452188253915021,0.7828779573751865,-0.3904079367038908,0.3194954612713957,3073620.8,336297.97,1
0.532425782047267,-0.6966223301639209,-0.7217992227835793,0.7350660468227157,-0.564772774178191,-0.8513206342770028,3066690.8,342597.97,1
0.8906195987028007,-0.6966223301639209,1.0576331261846545,1.0440460442797947,-0.6463904533644238,-1.1510775575326118,3066420.8,339357.97,1
0.89859973656146,0.7054675140957074,0.1679169744826635,0.6372558873350774,-0.43121660332322503,-0.10509547272258331,3071340.8,336747.97,1
0.948334844707175,-0.6966223301639209,1.8125437023238624,0.4618153833330231,-0.6352607666940506,-0.045362490055375244,3059580.8,336117.97,1
0.8505025410862255,-0.1958759572140537,1.6507771665669797,0.9008018948377792,-0.6315508942004305,-0.8882417855406209,3069540.8,337827.97,1
0.7285301679485409,0.7054675140957074,2.109115950336285,0.40604323173079765,-0.6130013933533041,-0.8289408450062276,3063150.8,340677.97,1
0.5888496121665742,0.40501969032578694,-0.5869937383493001,0.6189533104998204,-0.6130013933533041,-0.8408505257736525,3065820.8,341877.97,1
0.9294171715663335,-0.39617450639400065,0.7071389122197804,1.189142494063024,-0.5944519616956907,-1.0226325587494778,3067590.8,341157.97,1
1.1207380471015769,-0.6966223301639209,3.7807038661928436,0.9509879264527873,-0.6760696408819235,-0.9194853449605187,3067410.8,336717.97,1
0.4776359468589179,-0.6966223301639209,0.4105668464643662,0.7959847496084512,-0.4052473574888581,-0.42825701200569577,3072120.8,338787.97,1
0.8780348771135444,0.10457186655586663,2.0551936198698173,0.5756675565434016,-0.5313836449775583,0.2223264556275296,3062700.8,328437.97,1
-0.06719248417095242,-0.6966223301639209,-0.5061104476887326,-0.2405432667867739,-0.3904079367038908,-0.8496575437048574,3071100.8,344097.97,1
0.9145055606585711,0.3048704157358136,0.5723333822212494,1.0204293620944336,-0.7094586317035303,-0.9956326554224328,3062610.8,335487.97,1
0.7864413009290685,-0.6966223301639209,2.109115950336285,0.36516022914005475,-0.6575201400347971,-0.7050343259115769,3060540.8,337977.97,1
0.30980484567121896,-0.6966223301639209,-0.7217992227835793,-0.5840049591694051,-0.4275066616400917,-0.5531106690485333,3070050.8,345717.97,1
-0.27393388001884145,-0.6966223301639209,-0.07473289749903907,-0.9534933630866754,0.006550703367387611,-0.7713639305054343,3053790.8,334797.97,1
0.9236020559147471,-0.6966223301639209,1.219399661941538,-0.0997714376713329,-0.5388035283438245,-0.8545519182700211,3058140.8,336627.97,1
1.0462404943629933,-0.6966223301639209,-0.02081070372532733,0.8667931083025807,-0.7205883183739036,-0.9269711506140184,3062190.8,335997.97,1
0.14968683136329633,-0.6966223301639209,-0.7217992227835793,-0.1065087634176634,-0.29766043246825863,-0.7652416585155516,3071160.8,330537.97,1
0.9199504251294075,-0.6966223301639209,0.5723333822212494,0.5886494457345609,-0.5313836449775583,0.33521073919078503,3070710.8,337797.97,1
0.29721134636176594,-0.6966223301639209,0.8419443055255559,0.26537179597739163,-0.2791110700001584,-0.3512497461938511,3064290.8,325197.97,1
0.6514932753076932,-0.6966223301639209,0.9497886930729794,0.7431471238060918,-0.5981618341893108,-0.9545385897022007,3061980.8,346227.97,1
1.0462404943629933,-0.6966223301639209,0.626255621559213,0.9318384813050556,-0.6389707083771837,-1.024495786286354,3066870.8,340347.97,1
0.9642843590387147,-0.6966223301639209,3.1336375409083033,1.213350887018119,-0.6426805808708038,-0.6673108407613562,3065520.8,332007.97,1
-0.7783256849069885,-0.6966223301639209,-0.02081070372532733,0.4862401892710978,0.5704545051152387,0.2982663831493009,3065310.8,321417.97,1
1.146504375253503,-0.09572668262408031,2.5135322669463664,0.22010653751048584,-0.5796124025316972,0.2507260613764335,3058860.8,336147.97,1
-0.49528259247432166,-0.6966223301639209,-0.7217992227835793,-0.9569637839438007,1.3977608452689154,0.33368602841336387,3073320.8,345837.97,1
0.9693548066310803,0.20472114114584003,0.03311144448413239,1.0641511528919299,-0.3718582282882257,-0.07219881226177818,3069330.8,340077.97,1
0.5113458142395275,-0.6966223301639209,0.5453722397701415,0.6125576218660866,-0.5313836449775583,-0.91503205132224,3070440.8,341907.97,1
0.6378821059633925,-0.6966223301639209,-0.5869937383493001,0.421556574865295,-0.568482715861324,-0.6842273071820381,3069060.8,331077.97,1
1.0085607666461636,-0.6966223301639209,1.3811662432626728,0.7286866266229144,-0.5202540274966981,-1.027280794252965,3065190.8,329907.97,1
0.6971108888063,-0.6966223301639209,-0.3982660601413092,0.6655766621126347,-0.5202540274966981,-0.9781394446720484,3065880.8,341337.97,1
0.9000654670594838,-0.6966223301639209,2.0282325685472133,0.6998752301272676,-0.5350935866606912,-0.908921249297185,3063750.8,339687.97,1
0.9405671574322737,-0.6966223301639209,0.006150302033024628,0.6939843445767296,-0.5499333533932234,-0.9861923922098591,3065250.8,329667.97,1
1.0217240738938458,-0.6966223301639209,1.6238161152443755,0.6007744593857928,-0.527673910862964,-0.3376838133709067,3063870.8,329007.97,1
0.0706787206426694,-0.6966223301639209,-0.26346057570703,-0.031404253815128694,-0.3087901191386321,0.6330667789267064,3071040.8,343527.97,1
0.8139907460720268,0.004422591965893231,2.1899988764828366,0.9705113315226406,-0.6760696408819235,-0.8261835374460886,3067590.8,331377.97,1
-1.056449237106387,-0.6966223301639209,-0.6948381258967236,0.11747514200341573,-1.685160632686653,-0.46813894216524976,3069780.8,323007.97,1
0.7895032375287266,-0.6966223301639209,-0.2904216725938858,0.6404711506494614,-0.46831553582796465,-0.6007026701774321,3065850.8,340497.97,1
0.5703291680583885,-0.6966223301639209,-0.452188253915021,0.12936907967529399,-0.527673910862964,0.20896954916183175,3072360.8,333417.97,1
1.0174441170356292,-0.6966223301639209,2.810104196009025,1.0676365578329414,-0.7317180050442769,-0.9578300146120412,3061230.8,333027.97,1
0.9903705532656251,-0.6966223301639209,-0.5061104476887326,0.7431471238060918,-0.6909092000459169,-1.027280794252965,3060390.8,335937.97,1
0.9498244287838143,-0.6966223301639209,1.4890106308100963,0.8177523423277172,-0.44605616248721813,-0.8644741712716001,3070920.8,336417.97,1
0.9313892327039851,-0.6966223301639209,2.5944153297856745,0.6976190552107461,-0.6204212075300573,-0.6528510112716028,3064650.8,339267.97,1
0.19741293259990889,-0.6966223301639209,-0.7217992227835793,-1.379230626532081,0.49625664010575915,1.2180954248477596,3071040.8,347607.97,1
0.12960449856803294,-0.6966223301639209,-0.23649952438442604,0.9759965765165557,-0.14926470244929912,-0.9841001660442398,3073560.8,339027.97,1
0.4173889484731278,-0.6966223301639209,0.006150302033024628,0.5878365591837554,-0.4794451533088252,-1.2072610784317501,3063540.8,346947.97,1
-0.17401188389126937,-0.6966223301639209,0.4375278522227183,0.7778802302534136,0.3515709209594454,-0.3117971417752047,3074700.8,339267.97,1
1.0285509581751755,-0.6966223301639209,2.1899988764828366,0.7997394934573097,-0.4794451533088252,-0.156681113233211,3070800.8,335577.97,1
0.7484801902495312,-0.2960252318040272,-0.26346057570703,0.29082991504314937,-0.5944519616956907,-0.29467246391484825,3072240.8,334287.97,1
0.7518446854419776,1.4065124362255215,1.893427084112934,0.6338633837141577,-0.6426805808708038,-0.9101502332786665,3061710.8,342957.97,1
0.9369431491901538,-0.39617450639400065,0.6801778153329248,1.1782515267489595,-0.5944519616956907,-1.1164778280017693,3067590.8,341127.97,1
0.7332676572730851,-0.6966223301639209,2.1630380529814923,0.9790868297596637,-0.7131685733866635,-0.6101435581601443,3059790.8,333597.97,1
0.7976063626534263,-0.6966223301639209,1.003710932410943,0.2881160833930864,-0.6426805808708038,-1.0151169950226366,3060390.8,338997.97,1
0.8737632516507694,-0.6966223301639209,0.006150302033024628,0.9770235214085867,-0.38669799502075786,-0.38463427064116046,3069360.8,339537.97,1
0.1710085584137572,-0.6966223301639209,-0.7217992227835793,0.9876996811772311,0.006550703367387611,-0.031455650048097444,3073950.8,337677.97,1
0.39354360207013495,-0.6966223301639209,-0.7217992227835793,0.6208457467800136,-0.5425134700269575,-0.9438708433146741,3067470.8,343167.97,1
0.7052139147477205,-0.6966223301639209,-0.2904216725938858,0.7312977102691889,-0.5425134700269575,-1.1086107088343193,3066060.8,341517.97,1
0.6152655412047366,-0.6966223301639209,0.08703363825784412,-0.8171456917676919,-0.3904079367038908,0.41149571639454785,3066780.8,349317.97,1
0.9990902512446329,-0.6966223301639209,1.0845941775072585,0.670783363690029,-0.5499333533932234,-1.0160622722423671,3071250.8,334527.97,1
0.6092432316831833,-0.6966223301639209,0.4914501371249338,0.8270265805050873,-0.45347604585348444,-0.8297420447992088,3070320.8,338967.97,1
0.8870364539716555,-0.6966223301639209,0.9228275961861234,0.9719242771184876,-0.48686503667509107,-0.17207293678626948,3066720.8,341217.97,1
0.5275233509296373,1.7069602599954414,-0.1556161881596066,-0.42154666544602226,-0.3904079367038908,-0.2609286287280352,3063540.8,349707.97,1
0.8790206597241728,-0.6966223301639209,0.3027224133526908,0.5398517965207442,-0.694619072539537,-1.0451200190044683,3061050.8,336987.97,1
0.6284857796546024,0.9057660632756542,-0.10169403995014682,0.6688385901454063,-0.6167113350364373,-0.9491247527216741,3061680.8,346287.97,1
0.9458764383606278,-0.6966223301639209,2.7831433725076806,1.0144999995570605,-0.7020388867162902,-0.9694585352351278,3062580.8,337737.97,1
-0.9496092568556641,-0.6966223301639209,-0.7217992227835793,0.6165947621816076,-1.3512701709544814,0.5972774327240954,3066870.8,321297.97,1
0.6673646332153289,-0.6966223301639209,-0.37130496325445334,0.6452752084870103,-0.4571858491575916,-0.6080104095504454,3072210.8,336897.97,1
0.9484998360918996,-0.6966223301639209,2.0282325685472133,0.4536069951512024,-0.6426805808708038,-0.8022237044947459,3059280.8,335457.97,1
0.8958249355546949,-0.6966223301639209,0.24880021957897921,0.9003087579341802,-0.5833222750253173,-0.6640854649207355,3066390.8,340047.97,1
1.104570924655769,-0.2960252318040272,2.109115950336285,0.36673302280221276,-0.5870321475189375,-0.530233895505426,3063600.8,342807.97,1
0.5086539304540613,-0.6966223301639209,-0.7217992227835793,0.6791447500712409,-0.43121660332322503,-0.1456723917515533,3068460.8,342717.97,1
0.8805057309616147,-0.6966223301639209,0.9228275961861234,1.1563107608316414,-0.557353029190951,-0.5970997158617329,3068970.8,339057.97,1
0.7762336553975263,-0.6966223301639209,0.08703363825784412,0.8093227248502395,-0.527673910862964,-0.9960291331942045,3065970.8,339927.97,1
0.8906195987028007,-0.1958759572140537,1.1654774226035742,0.8807689774012228,-0.5796124025316972,-0.5323705414697053,3065940.8,338277.97,1
1.0554089966797706,-0.6966223301639209,1.0845941775072585,0.5307898507032852,-0.6463904533644238,-0.8348410180028109,3064620.8,339717.97,1
1.1250083831817248,-0.6966223301639209,1.6777384001465914,0.7809983110808816,-0.5796124025316972,-0.7674069963693491,3068580.8,340437.97,1
0.7080240250018324,-0.6966223301639209,2.2978435374157717,0.8303451804836981,-0.568482715861324,-0.741734308546124,3062100.8,346017.97,1
1.0887529273522696,-0.6966223301639209,3.403248692033869,1.236656221346167,-0.6612300125284173,-1.0359329235176304,3064860.8,337737.97,1
1.0288211334273487,0.6053182395057339,1.9743104659020054,0.8357910387428276,-0.653810267541177,-0.6158587788227572,3062400.8,339387.97,1
1.0614140483107668,-0.6966223301639209,2.2169601556267007,1.135519488206707,-0.7651070650553967,-0.9189355336565744,3064230.8,333177.97,1
1.0321066291380199,-0.6966223301639209,-0.31738278770644246,0.37043623210542115,-0.5759024608485643,-0.5921789040123338,3064890.8,340407.97,1
0.8262979032548193,1.0059153378656278,0.626255621559213,0.08203195052366201,-0.6575201400347971,-1.0855107361591905,3063060.8,341907.97,1
0.517190932833031,-0.6966223301639209,0.14095583203155573,0.7970175811048664,-0.38298805333762453,-0.4916555618220601,3067680.8,342687.97,1
0.38213876476863706,-0.6966223301639209,1.5968548361005122,-0.1510362698115343,-0.21604275328202568,-0.9219982315768623,3056400.8,334647.97,1
0.9686221397486261,-0.6966223301639209,2.944909908264564,0.9410947385817626,-0.5907420892020705,-0.5528205991387402,3060540.8,335097.97,1
0.9363191375899157,-0.6966223301639209,-0.533071558244864,0.6081731718919259,-0.5425134700269575,-0.9409179012093902,3065370.8,339927.97,1
0.7024965408595348,-0.6966223301639209,0.11399473514469999,1.1106122482820941,-0.5313836449775583,-0.6853925034905626,3059370.8,333027.97,1
1.0243075999469333,-0.6966223301639209,3.1605985466666553,1.180088147316678,-0.5462234117100904,-0.9903708548969432,3065010.8,338007.97,1
0.7917466145262605,-0.6966223301639209,1.7586215996786547,0.32661501120842595,-0.6834893858691637,-0.616951379557566,3060510.8,337617.97,1
0.7448939212450957,-0.6966223301639209,-0.3982660601413092,0.3187138502608495,-0.6167113350364373,-1.137990273336627,3072090.8,334047.97,1
-0.37036998062039145,1.306363161635548,-0.7217992227835793,0.8065460670770271,-0.14926470244929912,-0.04988188709071159,3067380.8,324117.97,1
0.8305738927818732,-0.6966223301639209,0.4644889946738259,0.8139870561055527,-0.4942849200413573,-1.0795229527326253,3066120.8,340107.97,1
0.8727957187634894,-0.6966223301639209,2.2978435374157717,1.0089289171683138,-0.6649399542115503,-1.078277568535005,3063660.8,338097.97,1
0.9509898323128291,-0.6966223301639209,1.8664659872260783,0.6579992644061624,-0.5499333533932234,-0.12556959762391434,3071220.8,334317.97,1
0.8280637623552942,0.20472114114584003,0.8958664992992676,0.9538424479476204,-0.49799486172449026,-0.4257383055196913,3061740.8,330447.97,1
0.9971351504477017,-0.6966223301639209,2.864026480911241,1.0238091827586353,-0.5425134700269575,-0.9166445830500157,3063300.8,330297.97,1
0.9982179343052553,-0.6966223301639209,2.9988322387310316,0.9870607170286717,-0.5981618341893108,-0.8372954139104161,3060660.8,335067.97,1
1.042539718262877,-0.6966223301639209,1.2733218557152495,0.9231710450104758,-0.7613971925617765,-0.9791566112035989,3062460.8,331677.97,1
0.5160173466834934,-0.6966223301639209,-0.7217992227835793,0.6107814727797641,-0.6018717758724438,-1.2159254615440376,3060630.8,346287.97,1
-2.774110471077858,-0.6966223301639209,-0.02081070372532733,-2.8214069591653392,-0.568482715861324,3.5097749751747243,3051840.8,320277.97,1
0.2826899224738451,0.5051689649157604,-0.6409159321230118,0.17595834249726727,-0.41637704415923155,-0.3866740772339538,3073860.8,333747.97,1
-0.059929788561410915,-0.6966223301639209,-0.7217992227835793,-1.3487258680135805,1.1046791885351033,0.11883538736901784,3071940.8,346947.97,1
