dist_hospitals,2000_dist_builtup,elevation,2000_VD_K5,2000_BD_K3,slope,2000_BD_K13,latitudes,longitudes,growth_00_10
0.9636686599200524,0.6110177740108225,-0.5280788684860187,-0.7844475476583227,-0.4529431995258283,-0.5675383847997987,0.2559679104467037,3070110.8,335907.97,1
0.7001804284154004,0.6110177740108225,-0.5167988183553384,-0.7844475476583227,-0.4529431995258283,-0.6763511234533519,-0.22435957433880638,3071610.8,336237.97,1
-0.15668297809273707,0.018526135309357223,-0.16335755146585967,1.038991540141447,-0.4529431995258283,0.36070930278671265,-0.5674506348998849,3054300.8,335367.97,1
0.6586874649381816,0.060846966645175936,-0.29119802611454315,0.5324806824192887,-0.4529431995258283,-0.34083588023297073,-0.5674506348998849,3063060.8,326847.97,1
0.9280286780247209,0.6110177740108225,-0.6145592060717214,-0.48054103302502776,-0.4529431995258283,-0.8069165022905075,1.3538591882773814,3066600.8,337377.97,1
0.9926678510131397,0.6533383112170845,-0.6935194868622132,-0.7844475476583227,2.510375062042851,-0.5389591909705033,0.3932042766887482,3060720.8,332427.97,1
0.9280286780247209,0.6533383112170845,-0.5844790490151494,-0.7844475476583227,1.769545513319346,-0.615460675930216,3.0693146070475485,3067350.8,336057.97,1
0.48209419839755263,0.6110177740108225,-0.5468789052876384,-0.7844475476583227,-0.4529431995258283,-0.771644167307999,0.29027701650281157,3063720.8,345747.97,1
0.7090637917074119,0.526376111339185,-0.41151844396801585,-0.7844475476583227,-0.4529431995258283,-0.859708452242959,-0.3959051046193457,3064350.8,341877.97,1
0.4389193297530822,0.6110177740108225,-0.3551181933146131,-0.07533234684730111,-0.4529431995258283,0.2150516991597574,-0.25866869778963025,3071730.8,338967.97,1
0.9792859359004019,0.6110177740108225,-0.5167988183553384,-0.7844475476583227,-0.4529431995258283,-0.5395322517229696,0.32458612255891944,3070080.8,335847.97,1
1.0409794274389181,0.6533383112170845,-0.5468789052876384,-0.7844475476583227,3.99203435951384,-0.8222289214577355,3.2065507413600454,3068130.8,334917.97,1
0.4320060945138179,0.48405498587380835,-0.37391823011623276,-0.7844475476583227,-0.4529431995258283,-0.7976223454793488,-0.43021421067545346,3073320.8,335307.97,1
0.3673188601777424,0.526376111339185,-0.494238647969705,-0.7844475476583227,-0.4529431995258283,-1.1881605057115228,-0.01850493800215917,3064200.8,345807.97,1
0.947411533973916,0.6533383112170845,-0.5656790122135299,-0.7844475476583227,1.0287158979211812,-0.4112716151748338,1.662641258747126,3067800.8,336537.97,1
0.10356873546848618,0.018526135309357223,-0.4303184807696355,0.3298763393304254,-0.4529431995258283,-1.0081349444575487,-0.5674506348998849,3067650.8,327777.97,1
0.5723445036700575,-0.8278897266701737,-0.4791986045035552,0.7350850255081519,-0.4529431995258283,-0.2624129482133018,-0.5674506348998849,3063000.8,347577.97,1
0.3851799670517269,0.14548862931681403,-0.5205588818150797,0.6337828539637205,-0.4529431995258283,-0.014831642261391626,-0.5674506348998849,3073050.8,333537.97,1
0.6119706734119988,0.48405498587380835,-0.370158377029307,-0.7844475476583227,-0.4529431995258283,-0.45462436731160816,-0.43021421067545346,3072090.8,337467.97,1
0.8797725681693502,0.6533383112170845,-0.7085594602040916,-0.7844475476583227,1.769545513319346,-0.5334453153241063,0.9421499735864739,3062730.8,335757.97,1
1.0390259974374711,0.6533383112170845,-0.6220791927426607,-0.7844475476583227,2.510375062042851,-1.0635692475084413,4.510296771492144,3066420.8,333747.97,1
-0.24895452197501516,-0.1930777272401803,-0.06935708696067415,0.5324806824192887,-0.4529431995258283,0.24920839634283057,-0.5674506348998849,3068160.8,326187.97,1
0.010175324539540327,0.48405498587380835,-0.24231769200780787,-0.7844475476583227,-0.4529431995258283,-0.24135121716949992,-0.49883242278766926,3055530.8,338337.97,1
0.9323357588571982,0.6110177740108225,-0.5393589186166992,0.025969824697130488,-0.4529431995258283,-0.12846263705139363,0.3588951126502534,3070080.8,335037.97,1
0.7742871060904657,0.39941361733172764,-0.5393589186166992,1.038991540141447,-0.4529431995258283,-0.7181721825200472,-0.5331415288437771,3064920.8,328977.97,1
0.0012774412029191247,-1.1241354283690832,0.6224856838492201,-0.7844475476583227,-0.4529431995258283,1.0868042905113866,-0.5674506348998849,3066660.8,325587.97,1
0.3195216805323254,0.31477195466009017,-0.4679185543728745,-0.07533234684730111,-0.4529431995258283,-0.4414459583707394,-0.5674506348998849,3073200.8,333327.97,1
0.9199882517224317,0.6110177740108225,-0.6747194500605938,1.342898054774742,-0.4529431995258283,-1.0691401138341217,0.5647498649516743,3062880.8,335217.97,1
-2.308801736763547,-0.5316440249712635,1.9610508145734709,0.7350850255081519,-0.4529431995258283,0.9256842626544797,-0.5674506348998849,3053370.8,321027.97,1
0.9193549841768686,0.6533383112170845,-0.5243188050262773,-0.7844475476583227,1.769545513319346,-1.0350237461957483,0.08442235117497088,3068400.8,338787.97,1
0.8556354140137099,0.6533383112170845,-0.5957590991458299,-0.7844475476583227,1.769545513319346,-1.0660061407060881,2.932078066858343,3062340.8,338247.97,1
-0.8464932713700883,0.5686966485454464,0.4570449252244816,-0.7844475476583227,-0.4529431995258283,0.34276292965267513,-0.4645233167315614,3055500.8,327987.97,1
0.9360677491228468,0.6110177740108225,-0.6183191994071909,-0.7844475476583227,-0.4529431995258283,-0.5697700169332364,0.1530405922783801,3069660.8,333477.97,1
0.4950136500894818,0.39941361733172764,-0.4077583805082741,1.1402937116858787,-0.4529431995258283,-0.4343745066159701,-0.5674506348998849,3061140.8,329247.97,1
0.8718881839464631,0.6533383112170845,-0.5844790490151494,-0.07533234684730111,0.28788634919767647,-1.0351146008024834,-0.3959051046193457,3061080.8,339297.97,1
0.7665778820057162,0.6533383112170845,-0.5318388618214881,-0.7844475476583227,1.0287158979211812,0.748570574062463,-0.01850493800215917,3066270.8,339597.97,1
-1.339529130104993,0.6533383112170845,-1.6711232939017746,-0.7844475476583227,0.28788634919767647,1.1133266227095222,-0.08712318490380708,3067260.8,320007.97,1
0.38858075509983575,0.6533383112170845,-0.34759827676794597,-0.7844475476583227,0.28788634919767647,-1.0484862034837474,-0.5331415288437771,3065010.8,347577.97,1
0.17435569534451167,0.6533383112170845,-0.8213600316351686,-0.7844475476583227,3.251204877464996,-0.9189502359322319,0.050113216127669634,3057780.8,331557.97,1
0.8669564507948913,0.526376111339185,-0.5731989988844689,1.6468045694080367,-0.4529431995258283,-1.0064596845162577,-0.49883242278766926,3069300.8,337587.97,1
1.0399881923935852,0.6533383112170845,-0.5167988183553384,0.43117851087485703,1.769545513319346,-0.9897539831118057,2.5203689101498226,3068430.8,334767.97,1
0.09876623071393736,0.18780963713036727,-0.36263817998555203,-0.7844475476583227,-0.4529431995258283,-0.729647453259042,-0.5674506348998849,3069330.8,343947.97,1
0.7930995178871073,0.5686966485454464,-0.6559193431347021,-0.7844475476583227,-0.4529431995258283,-0.7766297958544557,-0.19005046828269853,3061680.8,340617.97,1
0.6986195236198933,0.526376111339185,-0.1370373176204854,-0.7844475476583227,-0.4529431995258283,-0.0721867410110122,-0.43021421067545346,3066960.8,346257.97,1
1.0102997831830398,0.6533383112170845,-0.5731989988844689,-0.7844475476583227,2.510375062042851,-0.8842493915788071,1.5940229886525232,3066510.8,331707.97,1
1.0298263391737188,0.6533383112170845,-0.5167988183553384,-0.7844475476583227,3.99203435951384,-0.43605872106004545,4.20151487496956,3066630.8,336987.97,1
0.95931530854542,0.6110177740108225,-0.7085594602040916,0.9376893685970155,-0.4529431995258283,-0.8887519637817185,0.9421499735864739,3060900.8,333027.97,1
0.8643012186373246,0.6110177740108225,-0.6784794433960633,-0.7844475476583227,-0.4529431995258283,-0.9051291460082133,1.2509319860738315,3060600.8,333297.97,1
1.037177837759442,0.6533383112170845,-0.4791986045035552,0.7350850255081519,0.28788634919767647,-0.724177019978374,1.216622880017724,3063570.8,328197.97,1
0.7671067020303894,0.6110177740108225,-0.5543989620828493,-0.7844475476583227,-0.4529431995258283,-0.5031071719202991,2.4860598040937147,3060570.8,333837.97,1
-0.374846406347758,0.6533383112170845,0.10736351142192906,0.43117851087485703,0.28788634919767647,0.3952227402300254,-0.49883242278766926,3072780.8,329607.97,1
0.47930392982511905,0.27245112332427085,-0.5055188383489295,1.1402937116858787,-0.4529431995258283,-0.7220457248998728,-0.5674506348998849,3060900.8,329847.97,1
-1.4916009453093197,0.060846966645175936,0.693925837720229,-0.7844475476583227,-0.4529431995258283,-0.6443014427160391,-0.5674506348998849,3052530.8,328107.97,1
0.3045300248740444,0.39941361733172764,-0.36639824344529376,1.038991540141447,-0.4529431995258283,-0.42672167039787673,-0.5674506348998849,3064800.8,325617.97,1
0.9121479116348595,0.526376111339185,-0.5769590623442105,-0.7844475476583227,-0.4529431995258283,-0.733022080363515,-0.327286909901846,3062370.8,340107.97,1
0.947154287183587,0.6533383112170845,-0.6822394367315326,-0.7844475476583227,0.28788634919767647,-0.7440269037410632,1.9028048851751072,3061320.8,333117.97,1
0.594789395026625,0.441734448667547,-0.4303184807696355,-0.7844475476583227,-0.4529431995258283,-0.18507490974307925,-0.49883242278766926,3060750.8,343107.97,1
0.9039042047080392,0.6533383112170845,-0.5506389687473797,-0.7844475476583227,1.769545513319346,-1.101817062290986,0.9421499735864739,3067530.8,340977.97,1
1.0477246657620514,0.6533383112170845,-0.5844790490151494,-0.7844475476583227,5.4736933236115295,-0.9151299954702056,3.7898055443138783,3061110.8,335217.97,1
0.9842505811530887,0.6533383112170845,-0.6521593497992327,-0.7844475476583227,0.28788634919767647,-0.7484749124423219,2.554678074188317,3064560.8,337107.97,1
0.9672805210166325,0.6110177740108225,-0.5694390055489994,-0.7844475476583227,-0.4529431995258283,-0.9031565773764647,0.29027701650281157,3067200.8,340797.97,1
1.0082706069488805,0.48405498587380835,-0.727359637254255,0.22857416778599382,-0.4529431995258283,-0.5289635386854714,-0.29297778645102207,3061080.8,332397.97,1
0.6244392777188073,0.5686966485454464,-0.5243188050262773,-0.7844475476583227,-0.4529431995258283,-0.9621960276988402,0.18734964035210103,3063300.8,341337.97,1
0.852088167115641,0.6533383112170845,-0.5506389687473797,-0.7844475476583227,1.0287158979211812,-0.48435242521943006,1.3538591882773814,3068130.8,338337.97,1
0.7903353853949702,0.6533383112170845,-0.27615777227557736,-0.7844475476583227,1.769545513319346,-0.10843705031140492,2.0057322033434306,3061530.8,331197.97,1
0.5473995510326495,0.6533383112170845,-0.4716786178326159,-0.7844475476583227,3.251204877464996,-1.0233837701995658,1.7998776829715575,3059460.8,333867.97,1
0.49473341322852127,0.39941361733172764,-0.4791986045035552,-0.7844475476583227,-0.4529431995258283,-0.7907270355136542,-0.5674506348998849,3060900.8,329937.97,1
-0.5137856156052902,0.35709278599590893,0.20512389913831255,1.1402937116858787,-0.4529431995258283,0.8904493912272654,-0.49883242278766926,3054210.8,339837.97,1
0.7430569101431482,0.6533383112170845,-0.4340785442293769,-0.3792388614805961,2.510375062042851,0.02179385110666034,0.6333680190815032,3064770.8,342717.97,1
-0.27728816262335804,0.6533383112170845,0.035923287426648326,-0.7844475476583227,1.0287158979211812,-0.9319812315424231,0.4961315948570718,3054000.8,334647.97,1
0.9363039418484923,0.6533383112170845,-0.4979987114294468,-0.7844475476583227,0.28788634919767647,-0.7746180495589169,0.08442235117497088,3065040.8,329907.97,1
0.7742871060904657,0.6533383112170845,-0.5506389687473797,-0.7844475476583227,1.769545513319346,-0.15200248903039393,2.7605325365778035,3060600.8,333837.97,1
0.8064984698521864,0.6110177740108225,-0.5468789052876384,0.43117851087485703,-0.4529431995258283,-0.9759762258505723,0.1530405922783801,3062880.8,340107.97,1
0.9657607563475185,0.6533383112170845,-0.5543989620828493,-0.7844475476583227,1.769545513319346,-0.7658024581270434,2.3145142158307883,3067350.8,339777.97,1
-0.5540471824993368,0.48405498587380835,0.013363257289559158,-0.7844475476583227,-0.4529431995258283,-0.37961607654514873,-0.5331415288437771,3052830.8,337017.97,1
0.9071922204096822,0.48405498587380835,-0.3776782935759741,0.3298763393304254,-0.4529431995258283,-0.8215460206328294,0.2559679104467037,3063540.8,327657.97,1
0.21641900617398668,0.2301302919884521,-0.44535852423578537,-0.7844475476583227,-0.4529431995258283,-1.0510955839911547,-0.5674506348998849,3059040.8,340797.97,1
-1.2710550197346455,-0.6162857464688127,2.7544136859381303,1.7481067409524682,-0.4529431995258283,0.8284090168783351,-0.5674506348998849,3076530.8,344187.97,1
1.0329275787015362,0.6533383112170845,-0.625839256202402,-0.7844475476583227,2.510375062042851,-0.7607022997073013,4.167206116807774,3064920.8,333567.97,1
0.36269553277367345,0.6533383112170845,-0.20847754161576612,-0.7844475476583227,0.28788634919767647,-0.8709022663668696,-0.3959051046193457,3056760.8,334407.97,1
0.7403188653311599,0.526376111339185,-0.4641586311616769,-0.7844475476583227,-0.4529431995258283,-0.7999885008475723,-0.43021421067545346,3071490.8,337647.97,1
0.8153985795956475,0.6533383112170845,-0.5506389687473797,-0.7844475476583227,0.28788634919767647,-0.6142680335206951,1.6969503068208467,3060810.8,333567.97,1
0.9505432655954132,0.6110177740108225,-0.5017587748891882,-0.7844475476583227,-0.4529431995258283,-0.6650823342238154,-0.327286909901846,3065220.8,329997.97,1
0.8209925235817043,0.526376111339185,-0.6107992127362519,-0.7844475476583227,-0.4529431995258283,-0.946347963339402,-0.19005046828269853,3066420.8,339057.97,1
-0.2505717645436066,0.1031677979809953,1.1564076125810434,1.7481067409524682,-0.4529431995258283,0.03887240539121647,-0.5674506348998849,3057000.8,329667.97,1
-0.009645020353734962,-0.7855687776825315,-0.27239798931292347,-0.7844475476583227,-0.4529431995258283,-0.6248703773668898,-0.5674506348998849,3057420.8,339927.97,1
-0.5116395530120251,0.6533383112170845,-0.8514401185674688,0.6337828539637205,1.0287158979211812,-0.8305410449420905,0.050113216127669634,3054870.8,331677.97,1
0.4068169631262288,0.6110177740108225,-0.370158377029307,-0.7844475476583227,-0.4529431995258283,0.8657051380544599,-0.49883242278766926,3067140.8,328827.97,1
0.8563812603051447,0.6533383112170845,-0.5807190556796799,-0.7844475476583227,1.769545513319346,-0.9820667961594476,1.9028048851751072,3067980.8,332037.97,1
-2.7885765839571612,-2.901608756173871,-0.6220791927426607,-0.7844475476583227,-0.4529431995258283,-1.0099873952223137,-0.5674506348998849,3052140.8,319677.97,1
-0.8822635948658631,0.6533383112170845,0.3856047713534727,-0.7844475476583227,1.0287158979211812,-0.9204810719480627,-0.36159599856323776,3052620.8,339957.97,1
1.0039216115876308,0.6533383112170845,-0.6972795503219548,0.43117851087485703,1.0287158979211812,-1.0295946023605378,3.03500550099144,3064740.8,334347.97,1
1.0248757299641544,0.6533383112170845,-0.625839256202402,-0.7844475476583227,1.769545513319346,-0.8968509687285178,1.2852408602003917,3069090.8,333987.97,1
1.0007196997505217,0.6533383112170845,-0.3851982101226412,-0.7844475476583227,3.251204877464996,-0.9250074154076001,2.4860598040937147,3070170.8,336477.97,1
-1.3142852581492266,-0.7855687776825315,2.908574394432188,1.7481067409524682,-0.4529431995258283,0.5022208893472784,-0.5674506348998849,3076680.8,344247.97,1
0.759573702887049,0.35709278599590893,-0.4227984940986962,-0.7844475476583227,-0.4529431995258283,0.02122387574948721,-0.5331415288437771,3060090.8,331827.97,1
0.9579005721989804,0.6110177740108225,-0.648399356463763,0.6337828539637205,-0.4529431995258283,-1.0931636118099897,0.6676771251376111,3062100.8,338937.97,1
0.9735899644008901,0.6533383112170845,-0.6521593497992327,-0.7844475476583227,0.28788634919767647,-1.0085114998120048,2.9663871149320635,3062190.8,337527.97,1
0.512316945249723,0.6533383112170845,-0.7762398311124465,-0.7844475476583227,1.0287158979211812,-0.9339102618183668,-0.12143225617048276,3059640.8,330987.97,1
1.0276387492528711,0.6110177740108225,-0.494238647969705,-0.7844475476583227,-0.4529431995258283,-0.782590052779012,1.2509319860738315,3068670.8,334857.97,1
0.6746355075347326,0.27245112332427085,-0.6070391492765104,-0.7844475476583227,-0.4529431995258283,-0.8136247275984875,-0.5674506348998849,3060210.8,339057.97,1
0.9113449531679617,0.6533383112170845,-0.36263817998555203,-0.7844475476583227,1.0287158979211812,-0.7766297958544557,-0.19005046828269853,3068640.8,339717.97,1
0.749102185515813,0.6110177740108225,-0.5205588818150797,-0.7844475476583227,-0.4529431995258283,-0.1407144675035295,-0.29297778645102207,3069210.8,341457.97,1
1.0011685627295461,0.6533383112170845,-0.6747194500605938,-0.7844475476583227,3.251204877464996,-0.8679041534782487,3.2408600213633134,3063600.8,337017.97,1
0.9579005721989804,0.6110177740108225,-0.4340785442293769,-0.7844475476583227,-0.4529431995258283,-0.38011117964320557,1.7312593548945678,3069780.8,336957.97,1
0.7395402521390569,0.5686966485454464,-0.625839256202402,-0.7844475476583227,-0.4529431995258283,-0.7380577608780623,-0.5331415288437771,3068100.8,331557.97,1
-0.5050805584610816,0.526376111339185,0.028403370879981227,0.9376893685970155,-0.4529431995258283,0.9728485750078552,-0.29297778645102207,3052950.8,335997.97,1
0.8413520461314741,0.6533383112170845,-0.625839256202402,-0.7844475476583227,1.769545513319346,-0.892646109745669,-0.01850493800215917,3064290.8,339267.97,1
0.9360677491228468,0.6110177740108225,-0.625839256202402,-0.7844475476583227,-0.4529431995258283,-0.7160745251066764,0.7706044433059346,3070140.8,334017.97,1
0.3411224732956014,-1.5050223809582512,-0.21975752162217496,0.12727199624156207,-0.4529431995258283,-0.18798574022707104,-0.5674506348998849,3063870.8,350037.97,1
1.0329275787015362,0.6533383112170845,-0.5167988183553384,-0.07533234684730111,1.0287158979211812,-0.4214364842506154,1.6969503068208467,3063570.8,328347.97,1
1.0399881923935852,0.6533383112170845,-0.6709593866008522,-0.7844475476583227,1.0287158979211812,-1.1407819112837443,3.481023647791295,3065220.8,334347.97,1
0.53490868265744,0.2301302919884521,-0.5731989988844689,0.7350850255081519,-0.4529431995258283,-0.8594814357137156,-0.5674506348998849,3062250.8,346827.97,1
1.0441559291979612,0.6533383112170845,-0.6107992127362519,-0.7844475476583227,0.28788634919767647,-1.0320131683101428,1.5254047185579205,3069720.8,334047.97,1
-0.6721588397691909,0.1031677979809953,0.2352041964434282,-0.7844475476583227,-0.4529431995258283,-0.31512713249149543,-0.5674506348998849,3052590.8,334227.97,1
-1.2740403409063314,0.5686966485454464,-1.4380023747414967,-0.7844475476583227,-0.4529431995258283,0.5332696335692909,-0.49883242278766926,3067200.8,320247.97,1
0.8541502070507662,0.6533383112170845,-0.4716786178326159,0.12727199624156207,3.251204877464996,-0.7518164298270815,1.7998776829715575,3058050.8,336387.97,1
0.9682025438493274,0.6533383112170845,-0.5092789018086709,-0.7844475476583227,1.769545513319346,-0.7777241375699334,2.7262234305216957,3067350.8,338097.97,1
0.6050641657934036,0.39941361733172764,-0.7348796940494658,0.8363871970525837,-0.4529431995258283,-0.8584116948833761,-0.5674506348998849,3060180.8,331047.97,1
0.584200120093607,0.5686966485454464,-0.20095755494482714,-0.7844475476583227,-0.4529431995258283,0.3891840731264166,-0.29297778645102207,3069900.8,338727.97,1
0.8600001394232865,0.5686966485454464,-0.4791986045035552,1.342898054774742,-0.4529431995258283,-0.7922935249862071,-0.08712318490380708,3062730.8,330507.97,1
0.9253732522665596,0.6533383112170845,-0.5882391124748909,-0.7844475476583227,1.0287158979211812,-0.9817531622996717,0.6676771251376111,3060480.8,332877.97,1
0.9967997717074789,0.6533383112170845,-0.6183191994071909,-0.7844475476583227,2.510375062042851,-0.7843306545361799,1.1823137739616159,3069360.8,334077.97,1
0.9360677491228468,0.6533383112170845,-0.6671993932653827,-0.7844475476583227,2.510375062042851,-0.8511648281215344,2.794841700616298,3063870.8,337107.97,1
-2.069401533263607,0.6533383112170845,1.3632086485173063,-0.7844475476583227,0.28788634919767647,-0.7609170843583154,-0.43021421067545346,3054060.8,321597.97,1
0.2721885615126235,0.6533383112170845,-0.178397524807738,-0.7844475476583227,1.0287158979211812,0.9076194789055213,-0.43021421067545346,3073530.8,336507.97,1
0.6876165726159542,0.6110177740108225,-0.4566387146150098,-0.7844475476583227,-0.4529431995258283,-0.4381818158435006,-0.5331415288437771,3069750.8,338247.97,1
0.8718881839464631,0.6533383112170845,-0.648399356463763,0.8363871970525837,1.0287158979211812,-0.532827482057718,0.18734964035210103,3061110.8,337407.97,1
-0.16055160197816015,0.526376111339185,-0.5844790490151494,0.9376893685970155,-0.4529431995258283,0.49352377709466566,-0.22435957433880638,3056430.8,331827.97,1
0.8150218812383322,0.48405498587380835,-0.4979987114294468,-0.7844475476583227,-0.4529431995258283,-0.33286424726031083,-0.3959051046193457,3062730.8,328317.97,1
-0.08136436069427655,0.6533383112170845,-0.0580768965814497,-0.7844475476583227,0.28788634919767647,-0.31251784797416393,-0.12143225617048276,3054870.8,334377.97,1
1.0216295319909865,0.6533383112170845,-0.6897594935267437,-0.7844475476583227,4.7328638415626845,-0.8851786166510582,3.1379323553006686,3063300.8,332547.97,1
0.604233619241748,0.6110177740108225,-0.25735780559822996,-0.7844475476583227,-0.4529431995258283,-0.3989091904425199,-0.327286909901846,3069960.8,338667.97,1
0.5014978180105392,0.6533383112170845,-0.4491185876955267,-0.6831453761138911,0.28788634919767647,-0.7344206283420395,-0.36159599856323776,3058830.8,333927.97,1
0.905636833231127,0.526376111339185,-0.5882391124748909,-0.7844475476583227,-0.4529431995258283,-0.7463217521958426,-0.22435957433880638,3068460.8,337497.97,1
0.2871408194498647,0.6110177740108225,-0.5355988551569578,0.025969824697130488,-0.4529431995258283,-1.0776436689553377,0.42751338274485606,3058770.8,339177.97,1
1.0082706069488805,0.6533383112170845,-0.6408792996685522,-0.3792388614805961,3.99203435951384,-0.8466820641564057,3.7898055443138783,3068010.8,332607.97,1
0.3769364537255013,0.5686966485454464,-0.38895827358238294,-0.7844475476583227,-0.4529431995258283,-0.9140170316800245,0.08442235117497088,3058380.8,332877.97,1
0.942110507687779,0.6533383112170845,-0.5844790490151494,0.22857416778599382,0.28788634919767647,-0.8482176653938561,0.29027701650281157,3066900.8,339417.97,1
0.5942475069618033,0.35709278599590893,-0.7311196305897244,-0.7844475476583227,-0.4529431995258283,-0.8388136616538239,-0.5674506348998849,3060150.8,331017.97,1
0.8440247023425719,0.6533383112170845,-0.7235996439187853,-0.7844475476583227,3.251204877464996,0.23066373077926197,0.7706044433059346,3061770.8,331557.97,1
0.6859386846610444,0.526376111339185,-0.6371193063330824,1.342898054774742,-0.4529431995258283,-1.172764760302075,0.015804168053948634,3061920.8,341067.97,1
-1.187623811412187,0.6110177740108225,-0.6408792996685522,-0.07533234684730111,-0.4529431995258283,0.30498514398910415,-0.43021421067545346,3053160.8,329427.97,1
